individualCount,decimalLatitude,decimalLongitude,vernacularName
3,44.279166,-66.462333,PORPOISE-HARBOUR
2,44.378833,-66.371833,WHALE-HUMPBACK
1,44.378833,-66.371833,WHALE-MINKE
1,44.328666,-66.390666,WHALE-HUMPBACK
5,44.344,-66.402666,PORPOISE-HARBOUR
1,44.33,-66.403666,WHALE-HUMPBACK
7,44.347166,-66.445166,DOLPHINS-WHITE-SIDED
3,44.287166,-66.362833,PORPOISE-HARBOUR
5,44.242,-66.347666,PORPOISE-HARBOUR
1,44.318666,-66.402833,WHALE-HUMPBACK
1,44.358166,-66.341833,WHALE-HUMPBACK
3,44.3675,-66.372166,PORPOISE-HARBOUR
3,44.288,-66.339333,PORPOISE-HARBOUR
2,44.327333,-66.414,WHALE-HUMPBACK
1,44.355333,-66.415666,WHALE-FIN
3,44.307833,-66.46,WHALE-HUMPBACK
4,44.280166,-66.516166,WHALE-HUMPBACK
2,44.316166,-66.447,WHALE-HUMPBACK
1,44.355666,-66.389833,WHALE-MINKE
4,44.375166,-66.371166,PORPOISE-HARBOUR
7,44.286333,-66.5035,PORPOISE-HARBOUR
2,44.382,-66.372833,PORPOISE-HARBOUR
2,44.390166,-66.375166,PORPOISE-HARBOUR
1,44.344,-66.402666,WHALE-HUMPBACK
3,44.326666,-66.398166,PORPOISE-HARBOUR
1,44.301166,-66.464166,WHALE-HUMPBACK
1,44.33,-66.403666,WHALE-HUMPBACK
2,44.289333,-66.486166,WHALE-HUMPBACK
1,44.369833,-66.371666,WHALE-FIN
1,44.307833,-66.46,WHALE-HUMPBACK
1,44.326,-66.440666,WHALE-HUMPBACK
3,44.299833,-66.384666,PORPOISE-HARBOUR
1,44.347666,-66.4095,WHALE-HUMPBACK
1,44.268666,-66.522,WHALE-MINKE
3,44.3035,-66.471166,WHALE-HUMPBACK
3,44.3005,-66.479166,WHALE-HUMPBACK
2,44.369833,-66.371666,WHALE-FIN
2,44.312,-66.430833,WHALE-HUMPBACK
6,44.390166,-66.375166,PORPOISE-HARBOUR
5,44.325,-66.403,PORPOISE-HARBOUR
4,44.305,-66.4365,PORPOISE-HARBOUR
1,44.285333,-66.482666,WHALE-HUMPBACK
7,44.348833,-66.371166,PORPOISE-HARBOUR
1,44.352666,-66.349,WHALE-HUMPBACK
2,44.305666,-66.468166,PORPOISE-HARBOUR
6,44.285333,-66.482666,PORPOISE-HARBOUR
2,44.310833,-66.455833,WHALE-HUMPBACK
5,44.2935,-66.487,PORPOISE-HARBOUR
2,44.216166,-66.5185,WHALE-HUMPBACK
4,44.2985,-66.4565,WHALE-HUMPBACK
4,44.297333,-66.455333,PORPOISE-HARBOUR
2,44.276333,-66.489833,WHALE-HUMPBACK
1,44.33,-66.403666,WHALE-HUMPBACK
1,44.369,-66.337333,WHALE-HUMPBACK
3,44.290166,-66.495833,PORPOISE-HARBOUR
2,44.309333,-66.4445,WHALE-HUMPBACK
2,44.288833,-66.4855,WHALE-HUMPBACK
1,44.305166,-66.457833,WHALE-HUMPBACK
1,44.289333,-66.486166,WHALE-HUMPBACK
1,44.2505,-66.521166,WHALE-HUMPBACK
2,44.3305,-66.402,PORPOISE-HARBOUR
1,44.323666,-66.400666,WHALE-HUMPBACK
3,44.22,-66.534,WHALE-HUMPBACK
1,44.285333,-66.509,WHALE-FIN
1,44.244,-66.509166,WHALE-MINKE
1,44.366833,-66.364,WHALE-HUMPBACK
2,44.3065,-66.444833,PORPOISE-HARBOUR
4,44.324166,-66.404833,PORPOISE-HARBOUR
3,44.307666,-66.464,PORPOISE-HARBOUR
1,44.247333,-66.519,WHALE-HUMPBACK
5,44.315166,-66.359,PORPOISE-HARBOUR
3,44.3185,-66.419833,PORPOISE-HARBOUR
2,44.320833,-66.4105,PORPOISE-HARBOUR
1,44.2505,-66.521166,WHALE-HUMPBACK
1,44.332,-66.397,WHALE-HUMPBACK
1,44.291333,-66.485666,WHALE-HUMPBACK
1,44.249166,-66.554333,WHALE-HUMPBACK
1,44.296666,-66.470333,WHALE-HUMPBACK
4,44.219833,-66.602833,PORPOISE-HARBOUR
2,44.218166,-66.52,WHALE-HUMPBACK
4,44.336833,-66.378,WHALE-HUMPBACK
1,44.290666,-66.488833,PORPOISE-HARBOUR
3,44.332,-66.397,WHALE-HUMPBACK
3,44.294666,-66.473166,PORPOISE-HARBOUR
1,44.312833,-66.385666,WHALE-HUMPBACK
2,44.318833,-66.3745,WHALE-HUMPBACK
1,44.219333,-66.602833,WHALE-HUMPBACK
3,44.304333,-66.470333,WHALE-HUMPBACK
2,44.256666,-66.527,WHALE-HUMPBACK
1,44.227166,-66.552166,WHALE-MINKE
1,44.295,-66.4635,WHALE-HUMPBACK
1,44.283666,-66.508666,WHALE-HUMPBACK
1,44.335666,-66.414166,WHALE-HUMPBACK
2,44.293666,-66.465666,WHALE-HUMPBACK
3,44.271666,-66.513166,PORPOISE-HARBOUR
2,44.296166,-66.488,WHALE-FIN
1,44.296833,-66.470166,WHALE-HUMPBACK
2,44.238333,-66.538333,PORPOISE-HARBOUR
1,44.296166,-66.487333,WHALE-HUMPBACK
9,44.296833,-66.470166,PORPOISE-HARBOUR
2,44.270833,-66.521,WHALE-HUMPBACK
1,44.2965,-66.412333,WHALE-HUMPBACK
1,44.295166,-66.46,WHALE-FIN
2,44.2465,-66.49,WHALE-HUMPBACK
8,44.275333,-66.51,DOLPHINS-WHITE-BEAKED
1,44.310666,-66.442333,WHALE-MINKE
1,44.276333,-66.489833,WHALE-HUMPBACK
1,44.252,-66.561166,WHALE-HUMPBACK
1,44.297333,-66.466666,WHALE-FIN
3,44.301,-66.471166,PORPOISE-HARBOUR
1,44.258666,-66.532666,WHALE-HUMPBACK
1,44.2765,-66.509,WHALE-HUMPBACK
2,44.270166,-66.5145,WHALE-HUMPBACK
2,44.289666,-66.490166,WHALE-HUMPBACK
3,44.2465,-66.49,PORPOISE-HARBOUR
4,44.244,-66.494,WHALE-HUMPBACK
2,44.203833,-66.4285,PORPOISE-HARBOUR
1,44.258666,-66.530166,WHALE-MINKE
1,44.2305,-66.558,WHALE-HUMPBACK
2,44.291666,-66.364333,PORPOISE-HARBOUR
22,44.250166,-66.559,WHALE-FIN
1,44.279333,-66.373,PORPOISE-HARBOUR
3,44.285333,-66.497333,PORPOISE-HARBOUR
1,44.2595,-66.529833,WHALE-MINKE
2,44.2255,-66.597333,PORPOISE-HARBOUR
3,44.264166,-66.54,PORPOISE-HARBOUR
2,44.271,-66.411833,PORPOISE-HARBOUR
3,44.324,-66.436333,WHALE-HUMPBACK
3,44.307833,-66.4485,WHALE-HUMPBACK
2,44.310166,-66.4025,WHALE-HUMPBACK
1,44.248666,-66.568166,WHALE-MINKE
1,44.291666,-66.364333,WHALE-MINKE
3,44.2175,-66.596833,PORPOISE-HARBOUR
1,44.278666,-66.452666,PORPOISE-HARBOUR
2,44.227166,-66.508,WHALE-HUMPBACK
3,44.294666,-66.361,PORPOISE-HARBOUR
6,44.306666,-66.442833,PORPOISE-HARBOUR
1,44.264166,-66.54,WHALE-MINKE
3,44.2355,-66.559833,WHALE-HUMPBACK
2,44.260666,-66.5225,WHALE-HUMPBACK
1,44.3125,-66.443666,WHALE-MINKE
1,44.267833,-66.4405,PORPOISE-HARBOUR
2,44.274833,-66.417333,PORPOISE-HARBOUR
2,44.2685,-66.519333,PORPOISE-HARBOUR
2,44.260333,-66.539333,WHALE-HUMPBACK
2,44.236,-66.523666,WHALE-HUMPBACK
6,44.261833,-66.52,PORPOISE-HARBOUR
1,44.248666,-66.568166,WHALE-MINKE
2,44.247666,-66.557833,WHALE-HUMPBACK
2,44.244833,-66.4715,PORPOISE-HARBOUR
1,44.223666,-66.590833,WHALE-HUMPBACK
1,44.312,-66.4455,WHALE-MINKE
1,44.2845,-66.395,PORPOISE-HARBOUR
3,44.2385,-66.520333,PORPOISE-HARBOUR
3,44.278666,-66.5075,PORPOISE-HARBOUR
6,44.2745,-66.468333,PORPOISE-HARBOUR
2,44.4665,-66.607833,WHALE-HUMPBACK
3,44.298,-66.4545,WHALE-HUMPBACK
1,44.251666,-66.484166,PORPOISE-HARBOUR
9,44.242833,-66.4925,PORPOISE-HARBOUR
2,44.282166,-66.501666,PORPOISE-HARBOUR
2,44.245,-66.534833,WHALE-HUMPBACK
2,44.224666,-66.568833,WHALE-HUMPBACK
2,44.290166,-66.442833,PORPOISE-HARBOUR
3,44.283666,-66.457666,WHALE-HUMPBACK
3,44.301,-66.481333,PORPOISE-HARBOUR
3,44.2425,-66.526333,WHALE-HUMPBACK
2,44.273833,-66.51,WHALE-FIN
1,44.289166,-66.369833,PORPOISE-HARBOUR
3,44.281166,-66.378333,PORPOISE-HARBOUR
3,44.275166,-66.468166,WHALE-HUMPBACK
3,44.246333,-66.5535,WHALE-HUMPBACK
1,44.269666,-66.521,WHALE-MINKE
2,44.219166,-66.608,WHALE-HUMPBACK
2,44.3105,-66.5455,PORPOISE-HARBOUR
5,44.298,-66.4545,PORPOISE-HARBOUR
3,44.249666,-66.466666,PORPOISE-HARBOUR
3,44.243166,-66.557333,WHALE-HUMPBACK
3,44.240666,-66.575166,WHALE-HUMPBACK
1,44.338,-66.5215,PORPOISE-HARBOUR
2,44.317833,-66.3915,PORPOISE-HARBOUR
2,44.272666,-66.396166,PORPOISE-HARBOUR
1,44.272333,-66.527666,WHALE-MINKE
2,44.254166,-66.531666,WHALE-MINKE
2,44.276,-66.392166,PORPOISE-HARBOUR
18,44.293833,-66.506833,DOLPHINS-WHITE-BEAKED
2,44.292833,-66.364333,PORPOISE-HARBOUR
1,44.268833,-66.464166,PORPOISE-HARBOUR
2,44.260333,-66.539333,WHALE-HUMPBACK
2,44.459666,-66.588833,WHALE-HUMPBACK
1,44.49,-66.600333,WHALE-FIN
1,44.3955,-66.415333,WHALE-FIN
2,44.277,-66.467666,WHALE-HUMPBACK
1,44.246666,-66.543666,WHALE-MINKE
1,44.248,-66.542333,WHALE-HUMPBACK
1,44.446166,-66.571833,PORPOISE-HARBOUR
2,44.314166,-66.359333,PORPOISE-HARBOUR
1,44.326166,-66.4085,PORPOISE-HARBOUR
1,44.372166,-66.350333,WHALE-MINKE
1,44.253833,-66.534166,WHALE-MINKE
2,44.244333,-66.5605,WHALE-HUMPBACK
2,44.291666,-66.482,WHALE-HUMPBACK
1,44.479666,-66.6,WHALE-MINKE
1,44.331833,-66.378333,WHALE-MINKE
3,44.254166,-66.531666,WHALE-HUMPBACK
1,44.3775,-66.376833,PORPOISE-HARBOUR
2,44.334,-66.3695,PORPOISE-HARBOUR
3,44.3945,-66.375833,WHALE-FIN
1,44.3235,-66.399833,WHALE-MINKE
1,44.3225,-66.365666,WHALE-MINKE
2,44.317333,-66.422333,PORPOISE-HARBOUR
1,44.488666,-66.598833,WHALE-HUMPBACK
3,44.336833,-66.3775,PORPOISE-HARBOUR
4,44.3,-66.419166,PORPOISE-HARBOUR
2,44.2795,-66.5045,WHALE-HUMPBACK
3,44.352,-66.37,WHALE-HUMPBACK
2,44.328,-66.4535,PORPOISE-HARBOUR
3,44.251166,-66.5355,WHALE-HUMPBACK
1,44.3955,-66.305333,PORPOISE-HARBOUR
2,44.253833,-66.534166,WHALE-HUMPBACK
2,44.332833,-66.416166,PORPOISE-HARBOUR
1,44.479,-66.601833,WHALE-HUMPBACK
3,44.260166,-66.535166,WHALE-HUMPBACK
1,44.357666,-66.375,PORPOISE-HARBOUR
1,44.341166,-66.374833,WHALE-MINKE
2,44.365166,-66.442333,WHALE-RIGHT
3,44.353166,-66.459333,WHALE-FIN
1,44.296666,-66.466666,WHALE-MINKE
1,44.411166,-66.326,WHALE-HUMPBACK
3,44.305333,-66.504166,PORPOISE-HARBOUR
2,44.363166,-66.349166,WHALE-MINKE
1,44.2765,-66.5115,PORPOISE-HARBOUR
1,44.285666,-66.338833,WHALE-MINKE
2,44.254166,-66.531666,WHALE-HUMPBACK
1,44.340166,-66.3575,PORPOISE-HARBOUR
1,44.3235,-66.386666,WHALE-FIN
2,44.488666,-66.314333,WHALE-HUMPBACK
3,44.383,-66.41,PORPOISE-HARBOUR
2,44.389333,-66.342666,PORPOISE-HARBOUR
3,44.2935,-66.480166,PORPOISE-HARBOUR
1,44.4095,-66.326166,WHALE-MINKE
1,44.396333,-66.384333,WHALE-FIN
1,44.381333,-66.3885,WHALE-FIN
7,44.340333,-66.394666,PORPOISE-HARBOUR
3,44.3685,-66.362,PORPOISE-HARBOUR
1,44.387166,-66.411666,PORPOISE-HARBOUR
2,44.3485,-66.384666,WHALE-RIGHT
1,44.387,-66.360833,PORPOISE-HARBOUR
2,44.447166,-66.326,WHALE-FIN
1,44.298,-66.464166,WHALE-HUMPBACK
1,44.447833,-66.324166,WHALE-HUMPBACK
2,44.477,-66.341166,WHALE-RIGHT
1,44.439,-66.348666,WHALE-HUMPBACK
1,44.3245,-66.371333,PORPOISE-HARBOUR
1,44.187,-66.427833,WHALE-MINKE
1,44.3035,-66.348,PORPOISE-HARBOUR
1,44.384,-66.288,WHALE-SEI
1,44.374333,-66.411666,WHALE-RIGHT
1,44.373166,-66.419666,WHALE-MINKE
2,44.293333,-66.475166,WHALE-HUMPBACK
1,44.450333,-66.317333,WHALE-SEI
4,44.295666,-66.364166,PORPOISE-HARBOUR
1,44.407666,-66.314333,WHALE-HUMPBACK
1,44.321166,-66.42,WHALE-MINKE
1,44.3185,-66.371666,PORPOISE-HARBOUR
3,44.3695,-66.406166,PORPOISE-HARBOUR
1,44.444833,-66.3235,WHALE-HUMPBACK
1,44.381333,-66.3885,WHALE-FIN
1,44.374833,-66.456666,WHALE-HUMPBACK
1,44.451166,-66.308666,WHALE-HUMPBACK
2,44.367,-66.3645,WHALE-HUMPBACK
7,44.260833,-66.489333,DOLPHINS-WHITE-BEAKED
1,44.322166,-66.418,WHALE-MINKE
1,44.3165,-66.435166,WHALE-MINKE
2,44.374833,-66.456666,WHALE-HUMPBACK
1,44.4475,-66.305,WHALE-MINKE
3,44.418833,-66.339,WHALE-HUMPBACK
1,44.3875,-66.412,WHALE-HUMPBACK
1,44.241833,-66.549333,WHALE-HUMPBACK
3,44.316166,-66.410166,PORPOISE-HARBOUR
3,44.292666,-66.358166,PORPOISE-HARBOUR
3,44.268333,-66.525,WHALE-HUMPBACK
2,44.2685,-66.509166,WHALE-HUMPBACK
2,44.302666,-66.448333,PORPOISE-HARBOUR
1,44.405666,-66.3245,WHALE-MINKE
1,44.398666,-66.388333,WHALE-HUMPBACK
1,44.282166,-66.338166,WHALE-MINKE
1,44.406,-66.407333,WHALE-BLUE
2,44.300166,-66.458,WHALE-HUMPBACK
1,44.2875,-66.494333,WHALE-FIN
2,44.295666,-66.475,WHALE-HUMPBACK
1,44.418166,-66.338333,WHALE-HUMPBACK
1,44.399166,-66.393,WHALE-HUMPBACK
6,44.296833,-66.472666,PORPOISE-HARBOUR
3,44.296,-66.369833,PORPOISE-HARBOUR
2,44.319,-66.352333,WHALE-HUMPBACK
1,44.3425,-66.517166,WHALE-HUMPBACK
2,44.2845,-66.495666,WHALE-HUMPBACK
1,44.3995,-66.4155,WHALE-HUMPBACK
2,44.260833,-66.489333,WHALE-HUMPBACK
1,44.268333,-66.525,WHALE-FIN
2,44.321666,-66.436833,WHALE-HUMPBACK
3,44.296666,-66.354666,PORPOISE-HARBOUR
1,44.245,-66.5515,WHALE-HUMPBACK
3,44.268166,-66.5335,WHALE-HUMPBACK
1,44.276666,-66.508166,WHALE-MINKE
3,44.292333,-66.4755,PORPOISE-HARBOUR
1,44.215,-66.494,PORPOISE-HARBOUR
6,44.2925,-66.4795,DOLPHINS-WHITE-BEAKED
1,44.377,-66.347833,WHALE-MINKE
5,44.286833,-66.485166,PORPOISE-HARBOUR
1,44.238,-66.556166,WHALE-HUMPBACK
3,44.313833,-66.441166,PORPOISE-HARBOUR
2,44.293333,-66.470833,WHALE-HUMPBACK
1,44.3,-66.487333,WHALE-HUMPBACK
4,44.3025,-66.4175,PORPOISE-HARBOUR
1,44.296333,-66.482666,WHALE-FIN
2,44.287833,-66.487833,WHALE-HUMPBACK
3,44.2955,-66.373666,PORPOISE-HARBOUR
1,44.317166,-66.429,WHALE-HUMPBACK
1,44.242,-66.542166,WHALE-HUMPBACK
2,44.276166,-66.5025,WHALE-HUMPBACK
2,44.306833,-66.445833,WHALE-HUMPBACK
1,44.3025,-66.422333,WHALE-HUMPBACK
1,44.299833,-66.451666,WHALE-HUMPBACK
1,44.287833,-66.485,WHALE-HUMPBACK
6,44.312,-66.385,PORPOISE-HARBOUR
2,44.3305,-66.442833,PORPOISE-HARBOUR
1,44.322333,-66.4165,WHALE-MINKE
1,44.296333,-66.378333,PORPOISE-HARBOUR
6,44.3215,-66.458,PORPOISE-HARBOUR
13,44.2945,-66.351166,PORPOISE-HARBOUR
11,44.289666,-66.481833,DOLPHINS-WHITE-BEAKED
2,44.2935,-66.469666,WHALE-HUMPBACK
1,44.289666,-66.481833,WHALE-HUMPBACK
1,44.323,-66.409166,PORPOISE-HARBOUR
1,44.296333,-66.4735,WHALE-HUMPBACK
1,44.242,-66.542166,WHALE-HUMPBACK
1,44.257666,-66.543,WHALE-FIN
2,44.268166,-66.5335,WHALE-HUMPBACK
1,44.241666,-66.516166,WHALE-HUMPBACK
2,44.2795,-66.498,WHALE-HUMPBACK
7,44.306,-66.445,PORPOISE-HARBOUR
2,44.310333,-66.353166,PORPOISE-HARBOUR
1,44.303333,-66.4585,WHALE-MINKE
2,44.297166,-66.458166,PORPOISE-HARBOUR
2,44.267166,-66.516666,WHALE-HUMPBACK
1,44.335333,-66.345166,WHALE-HUMPBACK
2,44.3065,-66.445333,PORPOISE-HARBOUR
2,44.319166,-66.4305,WHALE-HUMPBACK
1,44.3065,-66.445333,WHALE-HUMPBACK
1,44.3295,-66.398833,PORPOISE-HARBOUR
2,44.210166,-66.380833,PORPOISE-HARBOUR
2,44.3225,-66.409166,WHALE-HUMPBACK
7,44.302166,-66.351833,PORPOISE-HARBOUR
2,44.2875,-66.494333,WHALE-HUMPBACK
2,44.237666,-66.551666,WHALE-HUMPBACK
3,44.2425,-66.546833,WHALE-HUMPBACK
6,44.2385,-66.550333,PORPOISE-HARBOUR
1,44.319666,-66.429,PORPOISE-HARBOUR
1,44.252666,-66.530166,WHALE-HUMPBACK
4,44.220666,-66.525833,WHALE-HUMPBACK
1,44.272666,-66.515333,WHALE-HUMPBACK
1,44.321,-66.416666,WHALE-HUMPBACK
4,44.2935,-66.480166,PORPOISE-HARBOUR
2,44.319,-66.406666,WHALE-HUMPBACK
4,44.3105,-66.452833,WHALE-HUMPBACK
1,44.238166,-66.554,WHALE-FIN
3,44.237666,-66.551666,WHALE-HUMPBACK
3,44.323166,-66.358166,PORPOISE-HARBOUR
1,44.232166,-66.3625,WHALE-MINKE
3,44.292333,-66.4775,PORPOISE-HARBOUR
1,44.310833,-66.45,WHALE-MINKE
2,44.2385,-66.555333,WHALE-HUMPBACK
1,44.2525,-66.506833,WHALE-MINKE
2,44.321,-66.417333,WHALE-HUMPBACK
7,44.239,-66.531333,PORPOISE-HARBOUR
2,44.246833,-66.535,WHALE-HUMPBACK
4,44.267166,-66.516666,WHALE-HUMPBACK
1,44.359166,-66.352833,WHALE-HUMPBACK
2,44.286,-66.493,PORPOISE-HARBOUR
1,44.266666,-66.503666,WHALE-HUMPBACK
1,44.242166,-66.542833,WHALE-HUMPBACK
3,44.257166,-66.5215,PORPOISE-HARBOUR
1,44.210166,-66.380833,WHALE-MINKE
3,44.274,-66.385666,PORPOISE-HARBOUR
1,44.240833,-66.5175,WHALE-MINKE
2,44.320833,-66.437166,WHALE-HUMPBACK
1,44.230166,-66.364333,PORPOISE-HARBOUR
1,44.210333,-66.5675,WHALE-HUMPBACK
4,44.295833,-66.472333,PORPOISE-HARBOUR
1,44.261,-66.549,WHALE-HUMPBACK
2,44.325333,-66.433666,WHALE-HUMPBACK
2,44.2095,-66.568666,WHALE-HUMPBACK
7,44.294333,-66.4785,PORPOISE-HARBOUR
2,44.296833,-66.470333,PORPOISE-HARBOUR
1,44.2835,-66.4945,WHALE-MINKE
1,44.271166,-66.514333,WHALE-HUMPBACK
2,44.275333,-66.498666,WHALE-HUMPBACK
1,44.238666,-66.551666,WHALE-MINKE
3,44.308333,-66.360666,PORPOISE-HARBOUR
6,44.325333,-66.433666,PORPOISE-HARBOUR
6,44.278333,-66.475666,PORPOISE-HARBOUR
2,44.212333,-66.566833,WHALE-HUMPBACK
1,44.278333,-66.475666,WHALE-HUMPBACK
2,44.233,-66.565,WHALE-HUMPBACK
1,44.255,-66.340333,WHALE-MINKE
1,44.311166,-66.366166,WHALE-MINKE
1,44.298166,-66.4655,WHALE-HUMPBACK
4,44.2845,-66.484166,WHALE-HUMPBACK
1,44.2135,-66.569,WHALE-FIN
1,44.2085,-66.5715,WHALE-HUMPBACK
1,44.239,-66.531333,WHALE-HUMPBACK
40,44.321,-66.417333,DOLPHINS-WHITE-SIDED
1,44.278333,-66.475666,WHALE-MINKE
1,44.252,-66.535333,WHALE-MINKE
1,44.322333,-66.386666,WHALE-HUMPBACK
1,44.252166,-66.423166,WHALE-MINKE
1,44.2345,-66.564166,WHALE-HUMPBACK
1,44.2535,-66.536,WHALE-HUMPBACK
3,44.21,-66.570833,WHALE-HUMPBACK
3,44.267333,-66.506333,WHALE-HUMPBACK
1,44.278833,-66.46,WHALE-MINKE
3,44.218833,-66.505666,WHALE-HUMPBACK
1,44.207,-66.568833,WHALE-MINKE
2,44.280166,-66.395333,PORPOISE-HARBOUR
1,44.208333,-66.571666,WHALE-HUMPBACK
2,44.213666,-66.569833,WHALE-HUMPBACK
5,44.2295,-66.5695,DOLPHINS-WHITE-SIDED
1,44.236833,-66.578666,WHALE-HUMPBACK
3,44.241333,-66.555666,WHALE-HUMPBACK
1,44.247333,-66.549833,WHALE-HUMPBACK
2,44.292333,-66.4815,WHALE-HUMPBACK
1,44.236833,-66.576,WHALE-HUMPBACK
1,44.306666,-66.356333,WHALE-MINKE
1,44.248666,-66.564833,WHALE-FIN
4,44.252333,-66.5565,PORPOISE-HARBOUR
3,44.314333,-66.4445,PORPOISE-HARBOUR
1,44.2105,-66.430333,WHALE-MINKE
1,44.231666,-66.540666,WHALE-MINKE
1,44.227,-66.582666,WHALE-HUMPBACK
1,44.211,-66.569,WHALE-HUMPBACK
2,44.237166,-66.576833,WHALE-HUMPBACK
2,44.227333,-66.570666,WHALE-HUMPBACK
1,44.198166,-66.368666,WHALE-MINKE
2,44.229,-66.568333,WHALE-HUMPBACK
4,44.249166,-66.5605,WHALE-HUMPBACK
1,44.249166,-66.556833,WHALE-HUMPBACK
2,44.319,-66.494166,WHALE-RIGHT
3,44.201666,-66.577333,WHALE-HUMPBACK
1,44.275333,-66.438,PORPOISE-HARBOUR
4,44.247666,-66.496833,PORPOISE-HARBOUR
1,44.262833,-66.5295,WHALE-MINKE
2,44.265833,-66.435666,PORPOISE-HARBOUR
11,44.2585,-66.503666,DOLPHINS-WHITE-SIDED
1,44.2185,-66.570833,WHALE-HUMPBACK
1,44.244,-66.480666,WHALE-RIGHT
3,44.261333,-66.384833,PORPOISE-HARBOUR
4,44.2055,-66.364666,PORPOISE-HARBOUR
3,44.200666,-66.576333,PORPOISE-HARBOUR
1,44.033166,-66.562666,WHALE-HUMPBACK
1,44.319166,-66.409166,PORPOISE-HARBOUR
3,44.208,-66.5745,WHALE-FIN
3,44.200333,-66.545666,WHALE-HUMPBACK
6,44.265,-66.403,PORPOISE-HARBOUR
1,44.261833,-66.511166,WHALE-HUMPBACK
3,44.180666,-66.583166,WHALE-HUMPBACK
2,44.280333,-66.421833,PORPOISE-HARBOUR
3,44.2135,-66.572833,WHALE-HUMPBACK
1,44.226333,-66.582,WHALE-HUMPBACK
3,44.289833,-66.385666,PORPOISE-HARBOUR
2,44.209666,-66.362666,PORPOISE-HARBOUR
2,44.241666,-66.582333,WHALE-HUMPBACK
2,44.257333,-66.546666,WHALE-HUMPBACK
2,44.299833,-66.5525,PORPOISE-HARBOUR
1,44.219833,-66.542,WHALE-FIN
1,44.234333,-66.581,WHALE-HUMPBACK
2,44.267666,-66.543333,WHALE-HUMPBACK
2,44.250333,-66.5505,WHALE-HUMPBACK
1,44.053333,-66.562166,WHALE-MINKE
1,44.253833,-66.544166,WHALE-HUMPBACK
1,44.221,-66.548666,WHALE-HUMPBACK
2,44.222333,-66.541333,WHALE-HUMPBACK
3,44.241666,-66.524166,PORPOISE-HARBOUR
2,44.230833,-66.493833,WHALE-HUMPBACK
2,44.214166,-66.5485,PORPOISE-HARBOUR
4,44.309833,-66.3705,PORPOISE-HARBOUR
3,44.255166,-66.550833,WHALE-HUMPBACK
1,44.195666,-66.572333,WHALE-MINKE
1,44.25,-66.550333,WHALE-HUMPBACK
2,44.224833,-66.564833,PORPOISE-HARBOUR
1,44.053333,-66.562166,WHALE-MINKE
1,44.236,-66.579166,WHALE-HUMPBACK
2,44.033166,-66.562666,WHALE-HUMPBACK
1,44.321333,-66.400166,WHALE-HUMPBACK
1,44.231166,-66.556166,WHALE-FIN
1,44.218,-66.565333,WHALE-HUMPBACK
1,44.053333,-66.562166,WHALE-MINKE
1,44.218333,-66.568333,WHALE-HUMPBACK
1,44.2155,-66.563333,WHALE-HUMPBACK
1,44.191666,-66.569333,WHALE-HUMPBACK
2,44.242666,-66.559,WHALE-HUMPBACK
1,44.253833,-66.544166,WHALE-HUMPBACK
2,44.246166,-66.4805,WHALE-HUMPBACK
3,44.2035,-66.518333,PORPOISE-HARBOUR
9,44.282333,-66.368166,PORPOISE-HARBOUR
1,44.296833,-66.549,WHALE-MINKE
2,44.218666,-66.571,WHALE-HUMPBACK
1,44.196166,-66.553166,WHALE-HUMPBACK
1,44.195666,-66.599333,WHALE-HUMPBACK
1,44.1965,-66.553166,WHALE-HUMPBACK
1,44.215333,-66.543333,WHALE-FIN
1,44.195,-66.6025,WHALE-HUMPBACK
3,44.2365,-66.4365,PORPOISE-HARBOUR
1,44.218833,-66.569666,WHALE-HUMPBACK
2,44.214333,-66.549,WHALE-FIN
1,44.275333,-66.498666,WHALE-HUMPBACK
2,44.209666,-66.564833,WHALE-HUMPBACK
1,44.193666,-66.556,WHALE-HUMPBACK
1,44.202833,-66.579166,WHALE-HUMPBACK
1,44.198166,-66.543833,WHALE-HUMPBACK
1,44.198166,-66.594166,WHALE-HUMPBACK
1,44.196666,-66.596166,WHALE-HUMPBACK
3,44.198166,-66.543833,WHALE-HUMPBACK
1,44.1935,-66.602666,WHALE-HUMPBACK
1,44.213333,-66.449833,WHALE-HUMPBACK
2,44.261333,-66.397166,PORPOISE-HARBOUR
1,44.238666,-66.3585,WHALE-MINKE
1,44.204,-66.574833,WHALE-HUMPBACK
7,44.303333,-66.4255,PORPOISE-HARBOUR
1,44.192833,-66.577833,WHALE-HUMPBACK
1,44.205166,-66.572666,WHALE-HUMPBACK
2,44.236,-66.5395,WHALE-HUMPBACK
1,44.199166,-66.586666,WHALE-HUMPBACK
2,44.1955,-66.6035,WHALE-HUMPBACK
3,44.330166,-66.369166,PORPOISE-HARBOUR
2,44.362666,-66.417166,WHALE-RIGHT
2,44.203666,-66.553833,WHALE-HUMPBACK
1,44.1835,-66.553166,WHALE-HUMPBACK
2,44.294666,-66.477333,WHALE-FIN
1,44.1955,-66.6035,WHALE-HUMPBACK
1,44.2,-66.592666,WHALE-HUMPBACK
13,44.195666,-66.599333,PORPOISE-HARBOUR
3,44.213833,-66.425333,WHALE-HUMPBACK
2,44.196333,-66.564666,WHALE-HUMPBACK
8,44.278666,-66.418333,PORPOISE-HARBOUR
2,44.211333,-66.569833,WHALE-HUMPBACK
1,44.197333,-66.5625,WHALE-HUMPBACK
1,44.1835,-66.554666,WHALE-HUMPBACK
