individualCount,eventID,decimalLatitude,decimalLongitude,vernacularName
1,134605,44.67228,-66.4018,WHALE-RIGHT
1,134944,43.21036,-65.06053,WHALE-RIGHT
1,143965,41.10033,-70.58886,WHALE-RIGHT
1,134999,43.20225,-65.06442,WHALE-RIGHT
1,130312,44.28333,-66.33833,WHALE-RIGHT
1,124680,44.39917,-66.71167,WHALE-RIGHT
1,123425,44.33167,-66.3595,WHALE-RIGHT
1,127603,44.31133,-66.42717,WHALE-RIGHT
1,126825,44.33967,-66.36417,WHALE-RIGHT
1,129537,44.26983,-66.4655,WHALE-RIGHT
1,123575,44.37983,-66.43133,WHALE-RIGHT
1,123593,44.32883,-66.39467,WHALE-RIGHT
1,124745,44.31317,-66.43133,WHALE-RIGHT
1,124555,44.22733,-66.59883,WHALE-RIGHT
1,123819,44.4125,-66.68417,WHALE-RIGHT
1,123574,44.37983,-66.43133,WHALE-RIGHT
1,127312,44.284,-66.44867,WHALE-RIGHT
1,126037,44.43333,-66.366,WHALE-RIGHT
1,125599,44.2065,-66.41833,WHALE-RIGHT
1,125419,44.28433,-66.50317,WHALE-RIGHT
1,126811,44.3045,-66.37217,WHALE-RIGHT
1,130455,44.3225,-66.40733,WHALE-RIGHT
1,130213,44.3135,-66.32167,WHALE-RIGHT
1,129539,44.22567,-66.481,WHALE-RIGHT
1,129223,44.283,-66.4815,WHALE-RIGHT
1,123482,44.34883,-66.36567,WHALE-RIGHT
1,130480,44.40117,-66.715,WHALE-RIGHT
1,127540,44.27217,-66.34333,WHALE-RIGHT
1,123906,44.38133,-66.33083,WHALE-RIGHT
1,129254,44.30083,-66.333,WHALE-RIGHT
1,123263,44.28,-66.33933,WHALE-RIGHT
1,128705,44.31617,-66.365,WHALE-RIGHT
1,20030,44.3615,-66.430833,WHALE-RIGHT
1,25792,44.627166,-66.414833,WHALE-RIGHT
1,25789,44.557333,-66.424833,WHALE-RIGHT
1,25797,44.628166,-66.4795,WHALE-RIGHT
1,25781,44.226666,-67.045333,WHALE-RIGHT
1,25774,44.363,-66.644833,WHALE-RIGHT
1,19019,44.64,-66.594166,WHALE-RIGHT
1,19016,44.653333,-66.587666,WHALE-RIGHT
1,19013,44.601666,-66.4845,WHALE-RIGHT
1,125015,44.33333,-66.59033,WHALE-RIGHT
1,7542,44.155,-67.05,WHALE-RIGHT
1,10114,44.319833,-66.346833,WHALE-RIGHT
1,8510,44.7065,-66.438,WHALE-RIGHT
1,10594,44.523,-66.432833,WHALE-RIGHT
1,7792,44.668333,-66.4,WHALE-RIGHT
1,8401,44.95,-66.7,WHALE-RIGHT
1,4035,44.294333,-66.372833,WHALE-RIGHT
1,4310,44.5135,-66.401666,WHALE-RIGHT
1,2758,44.5755,-66.579333,WHALE-RIGHT
1,2609,44.709333,-66.7745,WHALE-RIGHT
1,3441,43.501,-66.353,WHALE-RIGHT
1,16199,44.151,-66.783333,WHALE-RIGHT
1,16227,42.3025,-66.4335,WHALE-RIGHT
1,3452,43.595,-67.401,WHALE-RIGHT
1,530,44.68,-66.441666,WHALE-RIGHT
1,537,44.666666,-66.5,WHALE-RIGHT
1,117246,42.893333,-66.654666,WHALE-RIGHT
1,130281,44.3965,-66.267,WHALE-RIGHT
1,129869,44.412,-66.75517,WHALE-RIGHT
1,23273,44.717833,-66.5955,WHALE-RIGHT
1,23249,44.620333,-66.5535,WHALE-RIGHT
1,23222,44.629833,-66.532,WHALE-RIGHT
1,23225,44.558166,-66.5145,WHALE-RIGHT
1,23267,44.650833,-66.446666,WHALE-RIGHT
1,23252,44.6525,-66.444,WHALE-RIGHT
1,23254,44.704333,-66.4655,WHALE-RIGHT
1,23246,44.607,-66.608,WHALE-RIGHT
1,23262,44.731166,-66.5455,WHALE-RIGHT
1,23283,44.626833,-66.447166,WHALE-RIGHT
1,23278,44.607,-66.405,WHALE-RIGHT
1,23233,44.5785,-66.456166,WHALE-RIGHT
1,23265,44.688833,-66.434666,WHALE-RIGHT
1,23270,44.658,-66.491166,WHALE-RIGHT
1,23281,44.612166,-66.416,WHALE-RIGHT
1,23244,44.612833,-66.526666,WHALE-RIGHT
1,23259,44.669333,-66.475333,WHALE-RIGHT
1,23238,44.622333,-66.482833,WHALE-RIGHT
1,23236,44.644,-66.517666,WHALE-RIGHT
1,23275,44.670166,-66.483,WHALE-RIGHT
1,23228,44.6385,-66.495166,WHALE-RIGHT
1,23230,44.577166,-66.534333,WHALE-RIGHT
1,23257,44.694833,-66.5165,WHALE-RIGHT
1,23241,44.643166,-66.437666,WHALE-RIGHT
1,128880,44.26333,-66.34617,WHALE-RIGHT
1,128309,44.30983,-66.34683,WHALE-RIGHT
1,14903,41.833333,-65.733333,WHALE-RIGHT
1,14859,43.466666,-60.2,WHALE-RIGHT
1,122661,42.323333,-66.893333,WHALE-RIGHT
1,122636,44.756809,-66.752744,WHALE-RIGHT
1,122663,42.346667,-66.271667,WHALE-RIGHT
1,122652,42.205,-66.268333,WHALE-RIGHT
1,122656,42.201667,-66.211667,WHALE-RIGHT
1,122616,48.04133,-65.2299,WHALE-RIGHT
1,122647,42.239167,-66.207,WHALE-RIGHT
1,122634,44.62,-66.906666,WHALE-RIGHT
1,122654,42.223333,-66.25,WHALE-RIGHT
1,122626,44.19,-66.2,WHALE-RIGHT
1,122660,42.17,-66.203333,WHALE-RIGHT
1,122645,42.224,-66.541833,WHALE-RIGHT
1,122644,42.59,-65.66,WHALE-RIGHT
1,122639,42.34,-66.17,WHALE-RIGHT
1,122642,42.22,-66.27,WHALE-RIGHT
1,122649,42.231667,-66.315,WHALE-RIGHT
1,121654,44.67758,-66.56064,WHALE-RIGHT
1,122646,42.220833,-66.394167,WHALE-RIGHT
1,122664,42.735,-65.385,WHALE-RIGHT
1,122665,43.211667,-65.063333,WHALE-RIGHT
1,121675,44.679501,-65.756874,WHALE-RIGHT
1,125707,44.19583,-66.5525,WHALE-RIGHT
1,121651,48.04133,-65.229,WHALE-RIGHT
1,122633,46.53,-63.335,WHALE-RIGHT
1,122628,45.241667,-65.2,WHALE-RIGHT
1,121674,45.061987,-65.954628,WHALE-RIGHT
1,122627,44.69,-66.453333,WHALE-RIGHT
1,122629,47.471393,-61.39303,WHALE-RIGHT
1,122632,44.67758,-66.560644,WHALE-RIGHT
1,122630,47.471393,-61.39303,WHALE-RIGHT
1,121658,44.28381,-66.33897,WHALE-RIGHT
1,121659,44.3019,-66.34616,WHALE-RIGHT
1,143977,41.1691,-70.2983,WHALE-RIGHT
1,143978,40.83421,-70.11237,WHALE-RIGHT
1,121657,44.32334,-66.41483,WHALE-RIGHT
1,121669,42.89333,-66.654667,WHALE-RIGHT
1,121623,44.785,-66.535,WHALE-RIGHT
1,143976,41.047,-70.7056,WHALE-RIGHT
1,121707,42.2,-66.32222,WHALE-RIGHT
1,121697,47.0597,-60.423467,WHALE-RIGHT
1,121621,44.93333,-66.695,WHALE-RIGHT
1,121762,42.89333,-66.654667,WHALE-RIGHT
1,121761,42.89333,-66.654667,WHALE-RIGHT
1,121643,45.05344,-66.8872,WHALE-RIGHT
1,122598,48.018,-63.794,WHALE-RIGHT
1,122694,46.66,-60.371,WHALE-RIGHT
1,122599,42.207,-66.84,WHALE-RIGHT
1,122693,44.4171,-66.4816,WHALE-RIGHT
1,122691,44.645,-66.483,WHALE-RIGHT
1,122593,47.575,-64.134,WHALE-RIGHT
1,122689,42.2577,-66.2133,WHALE-RIGHT
1,122609,44.67758,-66.56064,WHALE-RIGHT
1,122684,42.83,-65.44,WHALE-RIGHT
1,121639,46.7309,-60.327016,WHALE-RIGHT
1,122674,44.700924,-66.685019,WHALE-RIGHT
1,122675,44.692444,-66.954404,WHALE-RIGHT
1,121685,48.07331,-63.73767,WHALE-RIGHT
1,121652,48.02799,-64.86652,WHALE-RIGHT
1,121688,44.063333,-63.5,WHALE-RIGHT
1,121693,48.16412,-63.63454,WHALE-RIGHT
1,121691,48.39206,-63.73716,WHALE-RIGHT
1,121687,48.06175,-63.75266,WHALE-RIGHT
1,121692,48.18366,-63.6599,WHALE-RIGHT
1,121689,42.93,-65.17666,WHALE-RIGHT
1,121560,42.041333,-66.9065,WHALE-RIGHT
1,121381,44.416833,-66.483666,WHALE-RIGHT
1,121369,44.371,-66.480666,WHALE-RIGHT
1,121109,44.3605,-66.332666,WHALE-RIGHT
1,121269,44.3685,-66.372,WHALE-RIGHT
1,120746,44.307666,-66.331666,WHALE-RIGHT
1,120747,44.3125,-66.3225,WHALE-RIGHT
1,120438,44.208666,-66.630666,WHALE-RIGHT
1,120439,44.208666,-66.630666,WHALE-RIGHT
1,121367,44.373833,-66.474333,WHALE-RIGHT
1,120435,44.205333,-66.629166,WHALE-RIGHT
1,121368,44.377166,-66.476166,WHALE-RIGHT
1,116394,43.161333,-65.360166,WHALE-RIGHT
1,119175,44.6905,-66.459166,WHALE-RIGHT
1,116604,43.783333,-66.866666,WHALE-RIGHT
1,116598,44.433333,-66.35,WHALE-RIGHT
1,118776,44.974666,-66.833,WHALE-RIGHT
1,118287,44.949666,-66.923666,WHALE-RIGHT
1,116468,44.764,-58.529833,WHALE-RIGHT
1,118739,44.9215,-66.8285,WHALE-RIGHT
1,118081,44.969166,-66.8825,WHALE-RIGHT
1,116458,44.603333,-60.242,WHALE-RIGHT
1,118736,44.887666,-66.760666,WHALE-RIGHT
1,118795,44.969833,-66.884,WHALE-RIGHT
1,116807,48.168666,-60.296,WHALE-RIGHT
1,118797,44.958333,-66.849,WHALE-RIGHT
1,113755,43.574,-67.219166,WHALE-RIGHT
1,116354,41.7845,-65.9885,WHALE-RIGHT
1,115035,46.07,-59.5525,WHALE-RIGHT
1,117187,41.945833,-65.7925,WHALE-RIGHT
1,102871,44.733333,-66.477833,WHALE-RIGHT
1,95532,44.6205,-66.494333,WHALE-RIGHT
1,102873,44.764333,-66.622666,WHALE-RIGHT
1,95513,44.561166,-66.577833,WHALE-RIGHT
1,95537,44.542166,-66.568333,WHALE-RIGHT
1,88456,42.886,-65.2115,WHALE-RIGHT
1,89318,44.638,-66.555333,WHALE-RIGHT
1,89337,44.603166,-66.601166,WHALE-RIGHT
1,89295,42.946666,-65.231333,WHALE-RIGHT
1,89307,42.946666,-65.231333,WHALE-RIGHT
1,89298,42.884333,-65.350833,WHALE-RIGHT
1,89306,42.884333,-65.350833,WHALE-RIGHT
1,89301,42.946666,-65.231333,WHALE-RIGHT
1,82318,44.633333,-66.616666,WHALE-RIGHT
1,82247,42.1,-66.75,WHALE-RIGHT
1,100878,44.153333,-61.986666,WHALE-RIGHT
1,88863,42.827833,-65.204833,WHALE-RIGHT
1,88913,42.880333,-65.223,WHALE-RIGHT
1,83626,44.586333,-66.446333,WHALE-RIGHT
1,83348,42.899,-65.168,WHALE-RIGHT
1,83558,44.685,-66.415,WHALE-RIGHT
1,83624,44.613333,-66.456666,WHALE-RIGHT
1,83559,44.675,-66.401666,WHALE-RIGHT
1,83567,44.596666,-66.525,WHALE-RIGHT
1,83395,42.957666,-60.999333,WHALE-RIGHT
1,83561,44.526666,-66.403333,WHALE-RIGHT
1,83571,44.823166,-66.489666,WHALE-RIGHT
1,83565,44.576666,-66.518333,WHALE-RIGHT
1,83640,41.37,-66.036666,WHALE-RIGHT
1,83308,42.870666,-65.2005,WHALE-RIGHT
1,83563,44.503333,-66.38,WHALE-RIGHT
1,82668,42.881666,-60.990666,WHALE-RIGHT
1,83665,43.223333,-66.906666,WHALE-RIGHT
1,83560,44.608333,-66.411666,WHALE-RIGHT
1,82658,42.891166,-60.9535,WHALE-RIGHT
1,83037,43.047666,-65.3345,WHALE-RIGHT
1,73782,44.389,-66.5645,WHALE-RIGHT
1,73781,44.3885,-66.5595,WHALE-RIGHT
1,73742,44.373,-66.326,WHALE-RIGHT
1,73743,44.333,-66.337,WHALE-RIGHT
1,82792,42.941666,-60.9405,WHALE-RIGHT
1,74700,44.283166,-66.773,WHALE-RIGHT
1,74648,44.582333,-66.4745,WHALE-RIGHT
1,74646,44.6065,-66.485333,WHALE-RIGHT
1,74645,44.6065,-66.485333,WHALE-RIGHT
1,74642,44.61,-66.482833,WHALE-RIGHT
1,74644,44.615166,-66.471833,WHALE-RIGHT
1,74643,44.615333,-66.478833,WHALE-RIGHT
1,74641,44.609666,-66.459333,WHALE-RIGHT
1,74504,44.346333,-66.373333,WHALE-RIGHT
1,74337,44.397833,-66.411333,WHALE-RIGHT
1,74335,44.393,-66.399833,WHALE-RIGHT
1,59541,44.374333,-66.411666,WHALE-RIGHT
1,60472,44.244,-66.480666,WHALE-RIGHT
1,60683,44.295666,-66.381166,WHALE-RIGHT
1,73565,44.2735,-66.515333,WHALE-RIGHT
1,73633,44.402,-66.3635,WHALE-RIGHT
1,62222,42.891833,-65.181666,WHALE-RIGHT
1,63117,44.874333,-66.831833,WHALE-RIGHT
1,63116,44.874333,-66.831833,WHALE-RIGHT
1,63156,44.516666,-66.516666,WHALE-RIGHT
1,63163,44.616666,-66.533333,WHALE-RIGHT
1,63113,44.899166,-66.856333,WHALE-RIGHT
1,63093,44.963333,-66.862166,WHALE-RIGHT
1,61088,44.468666,-66.555833,WHALE-RIGHT
1,63155,44.5,-66.533333,WHALE-RIGHT
1,63114,44.915166,-66.8775,WHALE-RIGHT
1,70178,44.621,-66.6365,WHALE-RIGHT
1,62155,42.876833,-65.3475,WHALE-RIGHT
1,70151,44.569666,-66.559833,WHALE-RIGHT
1,67870,44.595833,-66.478833,WHALE-RIGHT
1,67907,44.699166,-66.512166,WHALE-RIGHT
1,67917,44.663833,-66.535333,WHALE-RIGHT
1,67918,44.660833,-66.5295,WHALE-RIGHT
1,67915,44.6415,-66.510333,WHALE-RIGHT
1,67896,44.704333,-66.5655,WHALE-RIGHT
1,67916,44.713,-66.543,WHALE-RIGHT
1,67913,44.659166,-66.536,WHALE-RIGHT
1,67880,44.732,-66.567666,WHALE-RIGHT
1,67886,44.721166,-66.561666,WHALE-RIGHT
1,67874,44.607666,-66.488333,WHALE-RIGHT
1,67858,44.615666,-66.500166,WHALE-RIGHT
1,67861,44.606833,-66.481833,WHALE-RIGHT
1,67864,44.573333,-66.520666,WHALE-RIGHT
1,67876,44.726333,-66.599833,WHALE-RIGHT
1,67868,44.627833,-66.491166,WHALE-RIGHT
1,67865,44.573666,-66.520333,WHALE-RIGHT
1,67862,44.5865,-66.5405,WHALE-RIGHT
1,67866,44.669,-66.481333,WHALE-RIGHT
1,67863,44.583833,-66.535333,WHALE-RIGHT
1,67867,44.6035,-66.6445,WHALE-RIGHT
1,67860,44.605666,-66.4855,WHALE-RIGHT
1,67869,44.609833,-66.4865,WHALE-RIGHT
1,69421,44.615166,-66.552833,WHALE-RIGHT
1,69422,44.606166,-66.540666,WHALE-RIGHT
1,69573,44.654666,-66.438333,WHALE-RIGHT
1,69387,44.626666,-66.534666,WHALE-RIGHT
1,69575,44.659666,-66.465666,WHALE-RIGHT
1,69388,44.627833,-66.533,WHALE-RIGHT
1,69386,44.626166,-66.540166,WHALE-RIGHT
1,69390,44.641,-66.551333,WHALE-RIGHT
1,69565,44.704666,-66.453833,WHALE-RIGHT
1,69586,44.675333,-66.563833,WHALE-RIGHT
1,69558,44.565833,-66.523666,WHALE-RIGHT
1,69564,44.682333,-66.458666,WHALE-RIGHT
1,69532,44.6375,-66.520166,WHALE-RIGHT
1,69504,44.577333,-66.511166,WHALE-RIGHT
1,69495,44.611666,-66.561666,WHALE-RIGHT
1,69494,44.609833,-66.567,WHALE-RIGHT
1,69505,44.595833,-66.526833,WHALE-RIGHT
1,69686,44.726333,-66.517333,WHALE-RIGHT
1,69493,44.619666,-66.580166,WHALE-RIGHT
1,69683,44.685333,-66.588833,WHALE-RIGHT
1,69642,44.683833,-66.467,WHALE-RIGHT
1,69684,44.687,-66.592666,WHALE-RIGHT
1,69645,44.685666,-66.477833,WHALE-RIGHT
1,69639,44.615333,-66.491,WHALE-RIGHT
1,69602,44.659,-66.500166,WHALE-RIGHT
1,69609,44.664,-66.447333,WHALE-RIGHT
1,69768,44.698,-66.4705,WHALE-RIGHT
1,69789,44.745833,-66.407833,WHALE-RIGHT
1,69759,44.723,-66.518,WHALE-RIGHT
1,69767,44.695333,-66.460166,WHALE-RIGHT
1,69745,44.660333,-66.515333,WHALE-RIGHT
1,69921,44.543166,-66.531333,WHALE-RIGHT
1,69724,44.5725,-66.472666,WHALE-RIGHT
1,69754,44.680166,-66.535333,WHALE-RIGHT
1,69753,44.6565,-66.459833,WHALE-RIGHT
1,69919,44.550666,-66.508,WHALE-RIGHT
1,69923,44.5425,-66.541833,WHALE-RIGHT
1,69920,44.552833,-66.515166,WHALE-RIGHT
1,69723,44.574666,-66.485166,WHALE-RIGHT
1,69902,44.6175,-66.541,WHALE-RIGHT
1,69922,44.545333,-66.536666,WHALE-RIGHT
1,69708,44.658166,-66.538,WHALE-RIGHT
1,69896,44.621166,-66.500166,WHALE-RIGHT
1,69898,44.616666,-66.493,WHALE-RIGHT
1,69874,44.609833,-66.483833,WHALE-RIGHT
1,69816,44.652,-66.537666,WHALE-RIGHT
1,69817,44.656666,-66.536666,WHALE-RIGHT
1,70013,44.562333,-66.532666,WHALE-RIGHT
1,69819,44.645833,-66.659666,WHALE-RIGHT
1,70011,44.570166,-66.523,WHALE-RIGHT
1,70012,44.561666,-66.531166,WHALE-RIGHT
1,69979,44.588333,-66.5595,WHALE-RIGHT
1,69977,44.564666,-66.536666,WHALE-RIGHT
1,69974,44.579833,-66.538,WHALE-RIGHT
1,69978,44.572,-66.5445,WHALE-RIGHT
1,69937,44.556,-66.5895,WHALE-RIGHT
1,69938,44.557,-66.586,WHALE-RIGHT
1,70113,44.649,-66.521333,WHALE-RIGHT
1,70147,44.598833,-66.471,WHALE-RIGHT
1,70121,44.581666,-66.557,WHALE-RIGHT
1,70112,44.657833,-66.532666,WHALE-RIGHT
1,41960,44.463833,-66.4755,WHALE-RIGHT
1,41965,44.319333,-66.402333,WHALE-RIGHT
1,41952,44.378333,-66.433166,WHALE-RIGHT
1,41944,44.3595,-66.296166,WHALE-RIGHT
1,41935,44.597,-66.380333,WHALE-RIGHT
1,41932,44.530333,-66.414166,WHALE-RIGHT
1,41959,44.4695,-66.49,WHALE-RIGHT
1,41961,44.437833,-66.436833,WHALE-RIGHT
1,41963,44.376666,-66.383333,WHALE-RIGHT
1,41953,44.420833,-66.508333,WHALE-RIGHT
1,41930,44.343333,-66.361166,WHALE-RIGHT
1,41947,44.421666,-66.4,WHALE-RIGHT
1,41915,44.344833,-66.3805,WHALE-RIGHT
1,41949,44.3895,-66.338,WHALE-RIGHT
1,41940,44.616333,-66.383333,WHALE-RIGHT
1,41941,44.192833,-66.7905,WHALE-RIGHT
1,41933,44.565833,-66.409666,WHALE-RIGHT
1,41954,44.4295,-66.5085,WHALE-RIGHT
1,41931,44.463833,-66.439,WHALE-RIGHT
1,41946,44.322,-66.3585,WHALE-RIGHT
1,41926,44.489833,-66.408833,WHALE-RIGHT
1,41921,44.594333,-66.374666,WHALE-RIGHT
1,41958,44.474666,-66.495166,WHALE-RIGHT
1,41913,44.345333,-66.407,WHALE-RIGHT
1,41939,44.620333,-66.3935,WHALE-RIGHT
1,41937,44.6025,-66.386333,WHALE-RIGHT
1,41964,44.316666,-66.35,WHALE-RIGHT
1,41942,44.289166,-66.495666,WHALE-RIGHT
1,41925,44.506333,-66.410166,WHALE-RIGHT
1,41924,44.508333,-66.4045,WHALE-RIGHT
1,41948,44.388666,-66.337166,WHALE-RIGHT
1,41927,44.459666,-66.3985,WHALE-RIGHT
1,70043,44.719833,-66.420833,WHALE-RIGHT
1,70044,44.7245,-66.417,WHALE-RIGHT
1,70063,44.668,-66.46,WHALE-RIGHT
1,70065,44.668166,-66.468333,WHALE-RIGHT
1,60169,44.264166,-66.437333,WHALE-RIGHT
1,36902,44.558,-66.5,WHALE-RIGHT
1,36926,44.548666,-66.542833,WHALE-RIGHT
1,36916,44.543833,-66.511666,WHALE-RIGHT
1,36910,44.562166,-66.504,WHALE-RIGHT
1,36923,44.525,-66.530666,WHALE-RIGHT
1,36911,44.551,-66.505333,WHALE-RIGHT
1,36921,44.553333,-66.529666,WHALE-RIGHT
1,36846,44.61,-66.456666,WHALE-RIGHT
1,36915,44.5415,-66.511166,WHALE-RIGHT
1,36889,44.4835,-66.485333,WHALE-RIGHT
1,36929,44.548666,-66.542833,WHALE-RIGHT
1,36874,44.4935,-66.476,WHALE-RIGHT
1,36870,44.486166,-66.471833,WHALE-RIGHT
1,36890,44.4835,-66.485333,WHALE-RIGHT
1,36913,44.502833,-66.5085,WHALE-RIGHT
1,36897,44.487666,-66.4885,WHALE-RIGHT
1,36920,44.553333,-66.529666,WHALE-RIGHT
1,36878,44.4745,-66.478833,WHALE-RIGHT
1,36879,44.471833,-66.479,WHALE-RIGHT
1,36892,44.4805,-66.486833,WHALE-RIGHT
1,36918,44.5495,-66.522333,WHALE-RIGHT
1,36907,44.538333,-66.503166,WHALE-RIGHT
1,36931,44.548666,-66.542833,WHALE-RIGHT
1,36908,44.538333,-66.503166,WHALE-RIGHT
1,36882,44.4755,-66.480166,WHALE-RIGHT
1,36886,44.4615,-66.483166,WHALE-RIGHT
1,36898,44.468166,-66.489833,WHALE-RIGHT
1,36833,44.652333,-66.368666,WHALE-RIGHT
1,36876,44.214166,-66.4785,WHALE-RIGHT
1,36841,44.630833,-66.392166,WHALE-RIGHT
1,36847,44.61,-66.456666,WHALE-RIGHT
1,36868,44.608333,-66.471666,WHALE-RIGHT
1,36835,44.653333,-66.372166,WHALE-RIGHT
1,36895,44.487666,-66.4885,WHALE-RIGHT
1,36871,44.486166,-66.471833,WHALE-RIGHT
1,36863,44.624333,-66.469166,WHALE-RIGHT
1,36894,44.488333,-66.488166,WHALE-RIGHT
1,36842,44.622333,-66.427,WHALE-RIGHT
1,36839,44.490166,-66.375666,WHALE-RIGHT
1,36844,44.603333,-66.453333,WHALE-RIGHT
1,36836,44.490166,-66.375666,WHALE-RIGHT
1,36850,44.61,-66.460166,WHALE-RIGHT
1,36884,44.463833,-66.481666,WHALE-RIGHT
1,36866,44.618333,-66.47,WHALE-RIGHT
1,36928,44.548666,-66.542833,WHALE-RIGHT
1,36855,44.613333,-66.466666,WHALE-RIGHT
1,36860,44.624333,-66.469166,WHALE-RIGHT
1,36900,44.490166,-66.495166,WHALE-RIGHT
1,36830,44.652666,-66.367333,WHALE-RIGHT
1,36834,44.653333,-66.372,WHALE-RIGHT
1,36849,44.6105,-66.46,WHALE-RIGHT
1,36831,44.652666,-66.367333,WHALE-RIGHT
1,36825,44.630833,-66.355833,WHALE-RIGHT
1,36857,44.617333,-66.467666,WHALE-RIGHT
1,36838,44.490166,-66.375666,WHALE-RIGHT
1,36887,44.469666,-66.483833,WHALE-RIGHT
1,36854,44.606666,-66.466666,WHALE-RIGHT
1,36862,44.624333,-66.469166,WHALE-RIGHT
1,36827,44.658333,-66.3665,WHALE-RIGHT
1,36865,44.618333,-66.47,WHALE-RIGHT
1,36826,44.650166,-66.362833,WHALE-RIGHT
1,36829,44.652666,-66.367333,WHALE-RIGHT
1,39541,44.4385,-66.687833,WHALE-RIGHT
1,39538,44.585,-66.612,WHALE-RIGHT
1,39527,44.544,-66.574333,WHALE-RIGHT
1,39540,44.423833,-66.673333,WHALE-RIGHT
1,39536,44.221,-66.6075,WHALE-RIGHT
1,39491,44.6515,-66.491333,WHALE-RIGHT
1,39507,44.644,-66.527833,WHALE-RIGHT
1,39524,44.555666,-66.568,WHALE-RIGHT
1,39499,44.5895,-66.506833,WHALE-RIGHT
1,39504,44.6335,-66.508666,WHALE-RIGHT
1,39519,44.550333,-66.547166,WHALE-RIGHT
1,39520,44.525166,-66.5475,WHALE-RIGHT
1,39456,44.478666,-66.4105,WHALE-RIGHT
1,39459,44.251,-66.4155,WHALE-RIGHT
1,39453,44.478666,-66.4105,WHALE-RIGHT
1,39515,44.560666,-66.54,WHALE-RIGHT
1,39449,44.327833,-66.397166,WHALE-RIGHT
1,39498,44.587666,-66.506333,WHALE-RIGHT
1,39528,44.545666,-66.575,WHALE-RIGHT
1,39506,44.642333,-66.524833,WHALE-RIGHT
1,39494,44.625666,-66.499333,WHALE-RIGHT
1,39496,44.4685,-66.504166,WHALE-RIGHT
1,39522,44.436,-66.552,WHALE-RIGHT
1,39512,44.507666,-66.536833,WHALE-RIGHT
1,39454,44.478666,-66.4105,WHALE-RIGHT
1,39461,44.508,-66.420333,WHALE-RIGHT
1,39482,44.078833,-66.483166,WHALE-RIGHT
1,39532,44.419166,-66.578833,WHALE-RIGHT
1,39485,44.649833,-66.484,WHALE-RIGHT
1,39514,44.560666,-66.54,WHALE-RIGHT
1,39457,44.327666,-66.4125,WHALE-RIGHT
1,39470,44.583,-66.446666,WHALE-RIGHT
1,39462,44.508,-66.420333,WHALE-RIGHT
1,39486,44.649833,-66.484,WHALE-RIGHT
1,39478,44.319333,-66.4745,WHALE-RIGHT
1,39464,44.316833,-66.4215,WHALE-RIGHT
1,39475,44.4255,-66.465333,WHALE-RIGHT
1,39472,44.577333,-66.455333,WHALE-RIGHT
1,39445,44.418166,-66.329333,WHALE-RIGHT
1,33288,44.373666,-66.4125,WHALE-RIGHT
1,33298,44.414666,-66.331333,WHALE-RIGHT
1,33309,44.444833,-66.31,WHALE-RIGHT
1,33315,44.364833,-66.3955,WHALE-RIGHT
1,33256,44.657166,-66.371166,WHALE-RIGHT
1,33312,44.466166,-66.532333,WHALE-RIGHT
1,33286,44.424666,-66.384333,WHALE-RIGHT
1,33294,44.389666,-66.362833,WHALE-RIGHT
1,33269,44.233333,-66.566,WHALE-RIGHT
1,33281,44.278333,-66.537166,WHALE-RIGHT
1,33258,44.657166,-66.371166,WHALE-RIGHT
1,33291,44.361666,-66.4425,WHALE-RIGHT
1,33267,44.300833,-66.477,WHALE-RIGHT
1,33290,44.362333,-66.434,WHALE-RIGHT
1,33306,44.446166,-66.309833,WHALE-RIGHT
1,33304,44.435666,-66.319833,WHALE-RIGHT
1,33296,44.412833,-66.340833,WHALE-RIGHT
1,33307,44.431166,-66.323833,WHALE-RIGHT
1,33262,44.6625,-66.368666,WHALE-RIGHT
1,33277,44.268666,-66.519166,WHALE-RIGHT
1,33293,44.355833,-66.4575,WHALE-RIGHT
1,33252,44.583166,-66.3925,WHALE-RIGHT
1,33221,44.4965,-66.566,WHALE-RIGHT
1,33301,44.402,-66.400666,WHALE-RIGHT
1,33276,44.270666,-66.403666,WHALE-RIGHT
1,33280,44.319666,-66.310166,WHALE-RIGHT
1,33302,44.403166,-66.382166,WHALE-RIGHT
1,33255,44.622333,-66.382333,WHALE-RIGHT
1,33226,44.511,-66.578833,WHALE-RIGHT
1,33279,44.343666,-66.330166,WHALE-RIGHT
1,33253,44.596666,-66.391,WHALE-RIGHT
1,33241,44.676333,-66.435166,WHALE-RIGHT
1,33261,44.6625,-66.368666,WHALE-RIGHT
1,33236,44.0845,-66.455333,WHALE-RIGHT
1,33263,44.6645,-66.370666,WHALE-RIGHT
1,33265,44.668,-66.3685,WHALE-RIGHT
1,33274,44.436666,-66.217333,WHALE-RIGHT
1,33266,44.6485,-66.36,WHALE-RIGHT
1,33317,44.468,-66.464,WHALE-RIGHT
1,33260,44.657166,-66.371166,WHALE-RIGHT
1,33299,44.35,-66.414333,WHALE-RIGHT
1,33209,44.511,-66.407333,WHALE-RIGHT
1,33271,44.422833,-66.349833,WHALE-RIGHT
1,33259,44.657166,-66.371166,WHALE-RIGHT
1,33272,44.405166,-66.274666,WHALE-RIGHT
1,33233,44.406666,-66.267833,WHALE-RIGHT
1,33223,44.5225,-66.5825,WHALE-RIGHT
1,33250,44.388166,-66.369,WHALE-RIGHT
1,33248,44.078166,-66.452333,WHALE-RIGHT
